protein	species	construct	bait	replicate	intensity	batch
NbD027324.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.028479120865741	R0563
NbD027324.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.1472437578194885	R0563
NbD027324.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.0290220730273743	R0563
NbD027324.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.3069381114436567	R0563
NbD027324.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.27576527894558	R0563
NbD027324.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2940983972067097	R0563
NbD027324.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.2900959997226548	R0563
NbD027324.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.3088609241027784	R0563
NbD027324.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.23363461407759886	R0563
NbD027327.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.1902281495907565	R0563
NbD027327.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.1558330638719876	R0563
NbD027327.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.2384608933466272	R0563
NbD027327.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.185210224719925	R0563
NbD027327.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.15357398791066	R0563
NbD027327.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.3141796448295886	R0563
NbD027327.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.349494775531864	R0563
NbD027327.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.3846160612631815	R0563
NbD027327.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.3865979407837834	R0563
NbD027331.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.8138095696018521	R0563
NbD027331.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.9661411799925198	R0563
NbD027331.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9636424604754484	R0563
NbD027331.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.41572905064169396	R0563
NbD027331.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.3933764099944216	R0563
NbD027331.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.4062697392536453	R0563
NbD027331.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.4335804832711474	R0563
NbD027331.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.5010290142298148	R0563
NbD027331.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.465932571312476	R0563
NbD027339.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.3951309594278793	R0563
NbD027339.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0107777574818126	R0563
NbD027339.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9635319558804966	R0563
NbD027339.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.15065023447422268	R0563
NbD027339.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.14249478140226257	R0563
NbD027339.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.1083593681200385	R0563
NbD027339.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.8520694846814245	R0563
NbD027339.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.7910947713905268	R0563
NbD027339.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.957363632489868	R0563
NbD027344.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.786270976643694	R0563
NbD027344.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.5342898837735357	R0563
NbD027344.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.6110891976066313	R0563
NbD027344.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.247058438679975	R0563
NbD027344.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.0160194679522974	R0563
NbD027344.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.200430778038255	R0563
NbD027344.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2138018762091645	R0563
NbD027344.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.241942376417778	R0563
NbD027344.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.223443802290017	R0563
NbD027355.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.40719443983332226	R0563
NbD027355.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.4491785771753385	R0563
NbD027355.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.46876088691996465	R0563
NbD027355.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.1967964802874214	R0563
NbD027355.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2556726087141463	R0563
NbD027355.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1978790968230475	R0563
NbD027355.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.6772146847714708	R0563
NbD027355.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.6368454274242836	R0563
NbD027355.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.3869491009607149	R0563
NbD027400.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.7705433148098518	R0563
NbD027400.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.6248418210165292	R0563
NbD027400.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.7079783425667756	R0563
NbD027400.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.44660403411363364	R0563
NbD027400.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.28043312822745076	R0563
NbD027400.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.21823100356241543	R0563
NbD027400.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.3773407850106446	R0563
NbD027400.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.35513991734317885	R0563
NbD027400.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.5020636787564521	R0563
NbD027427.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.3050566282227414	R0563
NbD027427.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.3817490119625044	R0563
NbD027427.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.5717376889527213	R0563
NbD027427.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.8797952334380189	R0563
NbD027427.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.509700411649871	R0563
NbD027427.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.713989152532736	R0563
NbD027427.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.814067476246355	R0563
NbD027427.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.875293023598049	R0563
NbD027427.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.84419001957105	R0563
NbD027434.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.026191795451199172	R0563
NbD027434.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.056458346941880164	R0563
NbD027434.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.022898414158145457	R0563
NbD027434.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.22303945698207406	R0563
NbD027434.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.24821971759575986	R0563
NbD027434.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.25738064565013963	R0563
NbD027434.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.17348839991022832	R0563
NbD027434.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.15531756094889973	R0563
NbD027434.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.1944801457225258	R0563
NbD027440.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.36160622077032567	R0563
NbD027440.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8554155235832155	R0563
NbD027440.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9760882092897053	R0563
NbD027440.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.6899716290378255	R0563
NbD027440.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.7862889740600094	R0563
NbD027440.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.7206192091577959	R0563
NbD027440.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.8358786160401273	R0563
NbD027440.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.8157116773344315	R0563
NbD027440.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.7649221641186792	R0563
NbD027446.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.9021938784330026	R0563
NbD027446.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.598704815845379	R0563
NbD027446.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.4098190773535134	R0563
NbD027446.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.6387067175426642	R0563
NbD027446.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.5640081365295693	R0563
NbD027446.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.459831100519895	R0563
NbD027446.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.015802917689441955	R0563
NbD027446.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.02991835446540505	R0563
NbD027446.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.1530834404879412	R0563
NbD027481.1	Nb	35S	GFP	1 MaxLFQ Intensity	2.2474616151206632	R0563
NbD027481.1	Nb	35S	GFP	2 MaxLFQ Intensity	1.4105153162915318	R0563
NbD027481.1	Nb	35S	GFP	3 MaxLFQ Intensity	1.4041134542442144	R0563
NbD027481.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.01911076715033211	R0563
NbD027481.1	Nb	35S	LST8	2 MaxLFQ Intensity	1.5819925410707256	R0563
NbD027481.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.2245350025899828	R0563
NbD027481.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	2.086961486225981	R0563
NbD027481.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	2.1552906093782944	R0563
NbD027481.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	2.332556938110134	R0563
NbD027492.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.4066169243169106	R0563
NbD027492.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.5123058486232032	R0563
NbD027492.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.4717083039843608	R0563
NbD027492.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.29623998636287036	R0563
NbD027492.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.277977208466968	R0563
NbD027492.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.42773691566506317	R0563
NbD027492.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.317469673298183	R0563
NbD027492.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.2712294641109363	R0563
NbD027492.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.362650865546663	R0563
NbD027495.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.222818120130781	R0563
NbD027495.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.291624402131676	R0563
NbD027495.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.2829650683837324	R0563
NbD027495.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.8209910919751806	R0563
NbD027495.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.8620406465739396	R0563
NbD027495.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.613692322965921	R0563
NbD027495.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.3309471795133043	R0563
NbD027495.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.2725065531191517	R0563
NbD027495.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.322328522280758	R0563
NbD027499.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.063333814126831	R0563
NbD027499.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.958053197938449	R0563
NbD027499.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.0346639973437552	R0563
NbD027499.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.8544192906065456	R0563
NbD027499.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.0527901104916262	R0563
NbD027499.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.9826075631222019	R0563
NbD027499.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.9631347440377986	R0563
NbD027499.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.7633779327545663	R0563
NbD027499.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.9135241774905007	R0563
NbD027501.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.8084672737825347	R0563
NbD027501.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0199153733876545	R0563
NbD027501.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9677911771501116	R0563
NbD027501.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.201995724130754	R0563
NbD027501.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.323489871913452	R0563
NbD027501.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.330211241672557	R0563
NbD027501.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.220083193970029	R0563
NbD027501.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.370302473143316	R0563
NbD027501.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2651048407526777	R0563
NbD027502.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.6633658923264736	R0563
NbD027502.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.7975953384831151	R0563
NbD027502.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.8264726852517537	R0563
NbD027502.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.355273247492186	R0563
NbD027502.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2213435132593622	R0563
NbD027502.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1991673535920586	R0563
NbD027502.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.410609173228317	R0563
NbD027502.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.8903343889294006	R0563
NbD027502.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.720601104040018	R0563
NbD027513.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.205389167055441	R0563
NbD027513.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.3011342039810194	R0563
NbD027513.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.30888392001439	R0563
NbD027513.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.5906487079118534	R0563
NbD027513.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.5910799047595798	R0563
NbD027513.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.3952897961109798	R0563
NbD027513.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.7088934647310197	R0563
NbD027513.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.538642715799309	R0563
NbD027513.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.664844613574877	R0563
NbD027515.1	Nb	35S	GFP	1 MaxLFQ Intensity	2.8237771899595785	R0563
NbD027515.1	Nb	35S	GFP	2 MaxLFQ Intensity	2.941220632849165	R0563
NbD027515.1	Nb	35S	GFP	3 MaxLFQ Intensity	2.7206151722855907	R0563
NbD027515.1	Nb	35S	LST8	1 MaxLFQ Intensity	4.725375292597988	R0563
NbD027515.1	Nb	35S	LST8	2 MaxLFQ Intensity	4.353240587265702	R0563
NbD027515.1	Nb	35S	LST8	3 MaxLFQ Intensity	4.7261551769274135	R0563
NbD027515.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	2.595721069544066	R0563
NbD027515.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	2.5319024137691564	R0563
NbD027515.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	2.1139712864646683	R0563
NbD027529.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.14169362615282566	R0563
NbD027529.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.027146550334287797	R0563
NbD027529.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.09647672601769705	R0563
NbD027529.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.015133466251562337	R0563
NbD027529.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.17615286699225868	R0563
NbD027529.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.2769157855274276	R0563
NbD027529.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.3105805566182975	R0563
NbD027529.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.2958555288291118	R0563
NbD027529.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.3685993925739293	R0563
NbD027549.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.3806434180046303	R0563
NbD027549.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.3420974945801598	R0563
NbD027549.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.432852607870397	R0563
NbD027549.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.1484844492405024	R0563
NbD027549.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.1996320230786366	R0563
NbD027549.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1923980341373444	R0563
NbD027549.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.3380560078988433	R0563
NbD027549.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.3104417891460938	R0563
NbD027549.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.1843828015635736	R0563
NbD027553.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.3184487276139523	R0563
NbD027553.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.257459157228092	R0563
NbD027553.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.2953757731567586	R0563
NbD027553.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.289001425889091	R0563
NbD027553.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.325132166237061	R0563
NbD027553.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2597830194574073	R0563
NbD027553.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.892919035756826	R0563
NbD027553.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.839640409182115	R0563
NbD027553.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.1449910280987137	R0563
NbD027555.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.122501513965326	R0563
NbD027555.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.9647592673703562	R0563
NbD027555.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.06669708939204	R0563
NbD027555.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.51253136094997	R0563
NbD027555.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.9137893131041062	R0563
NbD027555.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.7096034609573003	R0563
NbD027555.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.5284547101441585	R0563
NbD027555.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.595016675290366	R0563
NbD027555.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6194394823117635	R0563
NbD027557.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.2973307094275865	R0563
NbD027557.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.264902630003232	R0563
NbD027557.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.2446063024468463	R0563
NbD027557.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.3256703158486314	R0563
NbD027557.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.4233256991843255	R0563
NbD027557.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.5638628863227801	R0563
NbD027557.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.5219864441236184	R0563
NbD027557.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.343896067711205	R0563
NbD027557.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.7611337187139058	R0563
NbD027560.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.07269206950051404	R0563
NbD027560.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.027877244929890823	R0563
NbD027560.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.038567813747464416	R0563
NbD027560.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.105510675879843	R0563
NbD027560.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.11111864260297018	R0563
NbD027560.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.22492456187116264	R0563
NbD027560.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.4748801484098754	R0563
NbD027560.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.4405967856095212	R0563
NbD027560.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.41031726613540215	R0563
NbD027563.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.535621477182407	R0563
NbD027563.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.7012506286753517	R0563
NbD027563.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.7619459280196668	R0563
NbD027563.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.5094373432310488	R0563
NbD027563.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.9472834278231146	R0563
NbD027563.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.8039198436508732	R0563
NbD027563.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.4716399623690564	R0563
NbD027563.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.4295802632216081	R0563
NbD027563.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.6685061495251903	R0563
NbD027578.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.6664583763918015	R0563
NbD027578.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.6409605371910163	R0563
NbD027578.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.6325275415034611	R0563
NbD027578.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.40767618466297206	R0563
NbD027578.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.3477214903138697	R0563
NbD027578.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.4631987726658891	R0563
NbD027578.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.4922230912892326	R0563
NbD027578.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5325794324022075	R0563
NbD027578.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6680966212746623	R0563
NbD027580.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.7062614304461565	R0563
NbD027580.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.26418230771801454	R0563
NbD027580.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.5134187140703226	R0563
NbD027580.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.5364025292042314	R0563
NbD027580.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.4051714898322381	R0563
NbD027580.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.8538039738048511	R0563
NbD027580.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.12259400256960618	R0563
NbD027580.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.07819237977473747	R0563
NbD027580.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.4234510837562393	R0563
NbD027581.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.6096734342562151	R0563
NbD027581.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.5772154815922186	R0563
NbD027581.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.3196831204292938	R0563
NbD027581.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.6972246089600459	R0563
NbD027581.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.5166967291081801	R0563
NbD027581.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.2462717142512558	R0563
NbD027581.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.4990920862414787	R0563
NbD027581.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.4223408625741576	R0563
NbD027581.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.4801025150869493	R0563
NbD027601.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.3084067734199514	R0563
NbD027601.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.22033253480217313	R0563
NbD027601.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.2629878096663066	R0563
NbD027601.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.5662615100357338	R0563
NbD027601.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.7272741150521558	R0563
NbD027601.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.8273529565111989	R0563
NbD027601.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.259217280935566	R0563
NbD027601.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.2874517344286276	R0563
NbD027601.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.302436605867938	R0563
NbD027604.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.6205103282342943	R0563
NbD027604.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0542946959295314	R0563
NbD027604.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.04779162073487	R0563
NbD027604.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.2427227334679198	R0563
NbD027604.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.3704188632220315	R0563
NbD027604.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.8569352406453934	R0563
NbD027604.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.30104191552333	R0563
NbD027604.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.29040787582934	R0563
NbD027604.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.345382751560973	R0563
NbD027625.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.302227709090833	R0563
NbD027625.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.0615133166304584	R0563
NbD027625.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.106508785273381	R0563
NbD027625.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.28172192137921126	R0563
NbD027625.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.23590128683719855	R0563
NbD027625.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.35913044893431145	R0563
NbD027625.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.045210706371341	R0563
NbD027625.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.0827148202023897	R0563
NbD027625.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.1030130787509034	R0563
NbD027633.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.26990498791924833	R0563
NbD027633.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.26580995982412947	R0563
NbD027633.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.27940725263817523	R0563
NbD027633.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.17049722649874707	R0563
NbD027633.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.16195266956133947	R0563
