protein	logFC	se	df	t	pval	adjPval	group1	group2	batch
NbD005993.1	-0.6894626046773549	0.07598596969882426	9.118877439855702	-9.073551438641744	7.304512563493659e-6	1.9175418409923426e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006005.1	2.1997130970226317	0.06687685388030114	8.281417109049237	32.89199430582913	4.522470722979859e-10	7.544108316859553e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006010.1	0.5736211176988757	0.05376625779317151	8.85134405484568	10.668793798249567	2.3790266235224416e-6	7.091054672380433e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006015.1	0.04840559529735712	0.08208393702901323	7.633078093994084	0.5897084989996005	0.5724227296329123	0.6421252211900207	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006019.1	2.7825674504534903	0.06085855411096095	8.124475056872537	45.72187905384914	4.322275276547712e-11	1.4484488412260193e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006024.1	-0.04936644651191897	0.11887257354693274	9.118877439855702	-0.41528878393827595	0.6875318845482924	0.746329557862432	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006025.1	0.5936622218237988	0.10480831230310975	9.118877439855702	5.664266590868331	2.9340841026075337e-4	5.609536915040848e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006053.1	0.20679625426335221	0.07190746605753913	8.477670415365303	2.875866243122479	0.01944244774324854	0.02818643335263001	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006066.1	-0.3788210415659036	0.05418281529563894	9.118877439855702	-6.991534852866793	5.980207003317452e-5	1.3002221358064415e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006124.1	0.21267853801195857	0.10574909935668857	7.288327126964769	2.0111616959932697	0.08261102788808675	0.10991842543298735	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006133.1	-0.07991529945073184	0.055796916032086946	8.529084031256502	-1.4322529833866662	0.18768341717624232	0.23595090262899568	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006138.1	-0.039386269930262126	0.07291114959693289	8.25258192173202	-0.5401954316726199	0.6033311375603938	0.6704012739666351	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006149.1	-0.04533715980637112	0.1139404049614478	8.244791318649824	-0.39790239311253217	0.7008067937715663	0.7583445760647514	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006155.1	-0.8481272401424484	0.06363084570383508	8.86729925030427	-13.328869524852648	3.621906312894515e-7	1.3634708362340263e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006156.1	0.014651711566579665	0.05346916860761865	8.03099746997923	0.2740216829272335	0.7909841159006832	0.8354886595376483	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006158.1	-0.06765680948614972	0.06878713181631128	8.41626360994018	-0.9835678229297309	0.35275528248508686	0.42153265636356463	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006161.1	2.7941046845942776	0.05604740838780454	8.655511475189439	49.85252244423584	5.982454991130504e-12	3.930824838289866e-10	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006170.1	0.07033070840828641	0.0982906909703475	7.854084661118992	0.7155378369402643	0.49499540698025113	0.5678150137067425	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006178.1	1.3105588401336312	0.16431960056561454	8.553330710660422	7.975669583071506	3.049329274910816e-5	6.983292260533842e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006179.1	1.2488216989421081	0.06380457800696065	6.26246848001284	19.57260337660834	7.461126027356111e-7	2.5273928044144887e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006194.1	-0.05898582487611357	0.112519411330568	8.685833983397075	-0.5242279903404451	0.6132325994969277	0.6803254909873723	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006207.1	-0.6180456417249728	0.10133675810332037	8.520755629794266	-6.098928496358935	2.245484211487883e-4	4.38881166094832e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006209.1	-2.2958957355059644	0.07247322483448167	8.311535612083077	-31.679226924832683	5.805835582724092e-10	8.793380808003812e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006212.1	0.2966290108158397	0.0912911224738053	7.639186907221013	3.2492645810215905	0.012473400063135688	0.018601852964649616	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006240.1	0.04066265452525595	0.08647599404395834	7.010309947698387	0.47021898938317963	0.6524760752232381	0.7162808609575989	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006251.1	-0.026590840786290457	0.057575962438023806	8.53338875841311	-0.46183927563370736	0.6557434716653259	0.7189844985032333	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006276.1	-0.5936227291018775	0.08578614032115421	7.243600349232331	-6.9197976139217285	1.9427803744981532e-4	3.8340736365979455e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006281.1	-0.1028497204470232	0.08125684801229306	8.064269082618448	-1.2657360328752036	0.24094933978715857	0.297392721041167	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006288.1	-3.0096807412000386	0.09939432683499741	6.975971894921831	-30.28020649706045	1.1597962207736975e-8	8.122209270245894e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006289.1	-0.46651595907562965	0.07014353962633771	8.130183982518414	-6.650875641018561	1.493489609844221e-4	3.0139618684661153e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006293.1	0.007743179259188551	0.16102402626407353	7.61221900633342	0.04808710500438003	0.9628843966025733	0.9726808690979646	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006299.1	0.0358903239823931	0.06834048227151458	7.0879196247737335	0.5251693109188486	0.6154877258084559	0.6823819252883823	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006316.1	-2.1319994996810085	0.15206984380437355	6.418316718844556	-14.019870385503033	4.708453154228422e-6	1.2938111127363217e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006339.1	-1.2499723704159014	0.0700010549579474	9.118877439855702	-17.856479036877555	2.0945184895893823e-8	1.2819600837651178e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006348.1	-0.07515579279055146	0.11591321897273378	9.118877439855702	-0.6483798263615673	0.532724721795895	0.6045755796251102	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006351.1	0.6667847418951616	0.051076852799426656	7.627915712416949	13.054538511085521	1.7220578697816657e-6	5.352527995560576e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006371.1	0.18363288324480304	0.07386371881449456	8.720898478993142	2.4861039518737047	0.03543238155296781	0.049410699369119904	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006374.1	-0.401289864688357	0.06228885567527222	6.948541105189226	-6.442402261816849	3.6382435303238355e-4	6.858933372779282e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006375.1	-0.874598756701957	0.10560659407792826	8.979862374610072	-8.281668056225552	1.7002874226729624e-5	4.095355366308785e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006382.1	0.07898509298773433	0.049925523636568374	8.51414441307973	1.5820583788505531	0.15001505208286803	0.19155966067626587	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006392.1	0.29087004515676246	0.07899589972251155	7.328204366432389	3.6820904145468316	0.007229733436511429	0.011161869037433679	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006405.1	1.984937895483955	0.07944381836732771	7.654181534483116	24.985429153293143	1.2950864523924513e-8	8.675331738065176e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006408.1	1.9120059055940821	0.08711927159677825	7.294291469694542	21.946991412457926	6.271998063748528e-8	3.184464471457775e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006434.1	0.003764500265694402	0.04283405602181275	8.97238675579235	0.08788568291962297	0.931897798110868	0.9506452647432933	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006435.1	-1.4168433275459882	0.0823762816794376	5.460679446339193	-17.19965138824243	5.766492878542267e-6	1.5455722964203268e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006438.1	0.22853483387593765	0.14230384357907003	7.553796842460164	1.6059638877494833	0.14917396006592856	0.19059458209166966	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006447.1	0.6812060683821851	0.06529682778399115	8.440476495147635	10.432452716320112	4.129412670741679e-6	1.1481154830661993e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006449.1	0.564587066597894	0.06671793100670091	8.706204189080417	8.462298786531449	1.7339254299669004e-5	4.1673904363056006e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006467.1	0.129395393099365	0.06331827946051537	9.118877439855702	2.043570896143106	0.07094551166550295	0.0952477602528447	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006474.1	-0.08583070748506165	0.0656359724011133	8.1922512411883055	-1.3076778532438686	0.2264852316768628	0.28085928812995364	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006492.1	-0.770929121658865	0.06866278225706898	8.677814414648601	-11.227758274818468	1.8362200079492522e-6	5.646408118043537e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006516.1	-0.197700624516987	0.11541179504527826	8.413527508351802	-1.7130019027901373	0.1232091819081185	0.16007520347934676	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006530.1	-2.812783071356056	0.07763529906962587	7.97325538490941	-36.23072371800179	3.9054649722195143e-10	6.809474075072244e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006540.1	0.16849744527028226	0.1600231926842015	8.690778783552531	1.0529564024060207	0.3207544960177114	0.38628870302079094	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006549.1	0.039573425165284615	0.046534389285277825	7.303369226375702	0.8504124750124213	0.4220977161384032	0.4943466830160906	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006552.1	0.7950741599993671	0.04409351188929511	9.118877439855702	18.031545366482657	1.9205040616517882e-8	1.1984374507625965e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006562.1	2.57504754823809	0.09081559792896245	6.809332101427145	28.354683633227165	2.5321010051069207e-8	1.4925365819020741e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006574.1	1.8700298008451113	0.08718558929712386	9.118877439855702	21.448840524231006	4.079411934791107e-9	3.518689676572715e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006582.1	1.3965052162977354	0.06978085832213657	7.981308471245229	20.012726267293882	4.1715451169876304e-8	2.2702148090987496e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006596.1	-2.2507888823574858	0.05607550220367943	8.998067225534538	-40.138541678719	1.8480976007208503e-11	8.016796194194912e-10	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006600.1	0.01739511136756458	0.05073096585189062	8.253927411949604	0.34288941823717134	0.7402513414514205	0.793722820639536	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006608.1	0.6260068039947362	0.04983767133326575	8.485584373878474	12.560916014887876	8.950393969569445e-7	2.9654796881262293e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006612.1	-0.3354974843869363	0.1070918337635522	7.580756892161242	-3.1328017515105806	0.014937585982065096	0.022019509788144785	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006620.1	-1.3009875700012977e-5	0.0895456316165162	8.572610792654856	-1.4528766468171716e-4	0.9998874016828928	0.9998874016828928	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006627.1	0.18190779074831767	0.048987131517576415	8.75069023338569	3.7133791082061984	0.005061856761303194	0.0080313835261018	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006640.1	-0.04692570671855954	0.06512682112602304	8.813053745790288	-0.7205281312250201	0.4898685963806314	0.5629457018077832	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006688.1	0.4821851807647527	0.13888086825511362	9.008474745347357	3.4719338006946723	0.0070172961794084596	0.010852640820213567	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006691.1	-0.8499871094458202	0.05662657170768975	8.5283277660435175	-15.010393244950658	1.9870993686980984e-7	8.320862211193162e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006692.1	-0.016676400284563502	0.055047841580528334	6.806096323002596	-0.3029437632021947	0.7709817685193623	0.8180352746959181	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006704.1	0.20926465903012043	0.09146407575954825	6.843608529799467	2.287943734108903	0.05681415719201411	0.07703965230164463	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006706.1	1.3814805779694372	0.0952817624042941	8.871463280576368	14.498898247784483	1.7608235038726775e-7	7.528573603160884e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006713.1	0.11628504021553789	0.07156721533393438	8.111658687450209	1.624836731077897	0.14233156291599772	0.18242611104666603	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006715.1	0.008233674180031927	0.05491180676868097	9.118877439855702	0.14994360347159466	0.8840732780701861	0.9108307965806258	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006717.1	-1.9882814689851618	0.1280726903187111	9.118877439855702	-15.524632644455965	7.230402346969593e-8	3.577813057890912e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006718.1	-2.0540189350523703	0.07538033972459621	8.2662542302279	-27.24873544689206	2.181018037196263e-9	2.2503772928206865e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006726.1	-2.8445067307661938	0.1868157202873501	8.144939372277083	-15.226270714214646	2.854592398795479e-7	1.1168405287056217e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006738.1	2.9224533101933328	0.1145556259574018	7.041406356567843	25.511215933472045	3.365870463618209e-8	1.8988269231623936e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006739.1	0.45096603541635744	0.07264108804171115	7.820430185328048	6.208139877494797	2.8226702565464003e-4	5.419720973893131e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006753.1	-0.009797434461011022	0.05677062581839692	8.495548137367553	-0.1725792928961529	0.8670231579193611	0.8981821167594958	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006757.1	0.7624762752410033	0.05663518148820819	8.24073118551383	13.462943972374411	6.732370180646643e-7	2.315645109093857e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006781.1	-2.8421875582829337	0.06851165168327454	8.450195056737844	-41.48473271994966	4.593992495907531e-11	1.4837653273752095e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006784.1	0.6396670209065609	0.1192201083936437	6.472119117094785	5.365428949238106	0.0013497745674976623	0.0023435459394038458	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006790.1	-1.0672408482771576	0.05395693733475232	9.118877439855702	-19.77949270278123	8.420267922189986e-9	6.355026533166362e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006793.1	2.964544908717048	0.1728097611638967	7.1103873456605475	17.154962131481717	4.781964980669035e-7	1.7356474032192728e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006807.1	0.13527439430817306	0.05737323832622077	8.920629299612735	2.357796043148393	0.04299308419601431	0.05930629829817596	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006808.1	-2.8131461021292967	0.08364620987165228	7.504101047663685	-33.631483201041874	1.8515291467093618e-9	2.0177151774383975e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006819.1	-0.055247280356391495	0.08509647094983665	6.930429918952517	-0.6492311577639819	0.53710245376289	0.6083551927480095	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006834.1	-0.039458559802745936	0.10019145658173713	6.309941242349406	-0.3938315815436346	0.7066714062644066	0.7632119514598426	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006835.1	0.740965835853839	0.05503597870235918	7.071347208414735	13.463298978674775	2.6823668969051633e-6	7.881765611452824e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006838.1	2.8050345585624217	0.05373780422016564	9.091890751226156	52.198533216394516	1.3993902359681852e-12	1.9538986169705786e-10	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006858.1	1.0428090681192868	0.07677081992897526	8.663851785801487	13.58340407311065	3.874322477170525e-7	1.445880475231142e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006870.1	-1.30294894434828	0.23107411016931317	7.038985366310474	-5.638662606527318	7.685612617630795e-4	0.0013790890431957586	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006872.1	0.6601760688299343	0.10268111334715042	8.660228750810372	6.429381677991469	1.4346102558774362e-4	2.9095953805085726e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006886.1	-0.7348654127050803	0.05126628281276859	8.113670427778	-14.334283126961015	4.770542976944142e-7	1.7329094326005223e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006903.1	-1.9405709746530369	0.07610026128964333	7.202701109195879	-25.500188064625398	2.5121005667463083e-8	1.4852659635201179e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006906.1	1.1929798554532138	0.05751955199922363	9.118877439855702	20.740423281970557	5.510294753870957e-9	4.4601443768651154e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006919.1	1.9062214087566605	0.10930084044658382	8.162496226982658	17.44013496116021	9.498611605165332e-8	4.462649490208066e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006956.1	-0.022808611651928	0.12152001680720777	9.118877439855702	-0.1876942766401522	0.8552264702840295	0.8898816649345701	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006996.1	0.47212471657698973	0.0649436839736511	9.118877439855702	7.269755697390677	4.401729702512602e-5	9.794287007383617e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD006998.1	-2.265757097298503	0.13694530848321568	7.340545977857018	-16.544977863014555	4.450811156980736e-7	1.634036503647488e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007021.1	-0.0621183455904286	0.09338104661157777	6.929159752089928	-0.6652136364332301	0.5274267901308789	0.5996292362098644	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007054.1	-0.6881449966708795	0.10640219511519217	9.118877439855702	-6.46739473678984	1.0915503977253528e-4	2.2578922115911462e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007069.1	-2.4577881256551066	0.08824772118999873	7.839269623599389	-27.851009550302724	4.021112132965684e-9	3.4818467073819134e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007078.1	0.013654407477808795	0.05032353229289613	7.926532758910773	0.271332453340846	0.7930677021410505	0.8370957933300764	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007091.1	0.16802155385194104	0.08463277574275838	7.987461278595196	1.9853012308451652	0.08242634873611615	0.10973805904438824	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007092.1	-0.747431373837868	0.049595664511603105	8.577919312062974	-15.070498221936383	1.808967222128214e-7	7.697586236637009e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007122.1	0.16972491038300191	0.06417047584274367	7.677820026932258	2.644906526779234	0.03056181815415095	0.04307577397878437	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007133.1	-0.002503846925748896	0.1962253082387035	7.678489117380909	-0.01276006111659677	0.9901444986864248	0.9923655496031731	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007142.1	-1.7064315260789913	0.11980379299560166	8.340774171854022	-14.243551755841647	3.820605215035132e-7	1.4284907197302903e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007143.1	-0.3373267546379896	0.07162051163783827	8.81168784124116	-4.7099182472158505	0.0011701337964004725	0.0020494542541424194	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007146.1	0.09969292595193506	0.07610064317965141	8.33934150391077	1.310014236234366	0.22512387654096025	0.2794037445513918	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007159.1	-0.0851746814005772	0.08824087598689978	8.923187843378678	-0.9652519928884457	0.3598480605655756	0.42886133225046463	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007175.1	-0.3888886981299376	0.11738060494175122	9.118877439855702	-3.3130575389598578	0.008878728641176893	0.013520923676816645	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007187.1	0.19066240046181976	0.055782746473953614	8.61591760270542	3.417945736157772	0.008160724363228386	0.012529936926083996	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007198.1	-0.291464788423429	0.04806159280225443	9.118877439855702	-6.064401353126965	1.7739871718396572e-4	3.5274475673251394e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007203.1	-2.7233327576646325	0.0839594446837209	7.560050507859703	-32.436288352353365	2.163743509682974e-9	2.2503772928206865e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007207.1	-0.3373391629912714	0.12752125894664681	7.946397791179935	-2.645356278457144	0.02963921151681383	0.041881086988337826	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007219.1	-1.3510468745526976	0.0797524475473416	7.101219210375098	-16.940506731792862	5.288712838679435e-7	1.890397517057577e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007222.1	0.866051049460152	0.059207505338302636	9.118877439855702	14.6273862496261	1.220773871877756e-7	5.526259026899507e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007233.1	-0.5027330698030557	0.04329833686291452	8.457371454029268	-11.610909476609756	1.73551542848211e-6	5.377450023896025e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007258.1	-0.10734257937621865	0.058982494438663956	7.157246998988845	-1.8199057262294063	0.11065110228455502	0.14455822368637186	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007260.1	0.39998464391675054	0.06899862702795671	8.122931233622431	5.796994246779514	3.839766968536204e-4	7.205408994296413e-4	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007271.1	2.4884580746024683	0.06304450855996879	8.578678672132643	39.47144852807304	5.2856295371787925e-11	1.606543725994207e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007275.1	0.43305776286057085	0.052465158558338595	8.89133951535624	8.254197161703658	1.854919224898865e-5	4.422507522330911e-5	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007317.1	-0.901093305228657	0.05630320326445064	8.88394883818092	-16.004299098158057	7.430204936628131e-8	3.6521623384878427e-7	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007318.1	0.44764311126271006	0.12195310805370634	8.621595196556047	3.6706166690362223	0.0055416252862500875	0.008747970640055834	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007319.1	-0.9327912655476567	0.07970900268103533	8.35056449284226	-11.702458118568204	1.8147351736476234e-6	5.584185093565827e-6	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007320.1	-0.3663915674531742	0.0989568952421981	8.34228470650709	-3.702537014287148	0.005593589543280603	0.008818686689970972	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007329.1	-0.1967105869632145	0.11623423056547004	7.586633883416969	-1.6923636523099397	0.1310902043132318	0.16957470552157486	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007339.1	-1.7552473412511451	0.05862561463606643	8.127425208643324	-29.93993925943965	1.3150697619287902e-9	1.5837551742042682e-8	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
NbD007340.1	2.8200173598082126	0.07508622120449876	8.444582636330523	37.55705527020518	1.0729901104798825e-10	2.5637004350931096e-9	Nb_35S_RAPTOR	Nb_35S_GFP	R0563
